1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
date,month,week,day,weekday,anniversary,before_anniversary,after_anniversary,isHoliday,before_isHoliday,after_isHoliday,holiday_order,rain,fog,temp_highest,LYSM_similarDates_avg_orders,prediction_orders,ES_orders_25,ES_orders_75,similarDates_movingAvg_orders,currentFamilySavingCSI,underlyingInflationRate,importChangeRate,football_national_cnt,naverTrend_Shop_lastweek,class_orders
2009-04-04,Apr,week14,day4,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,13,235.625,225.950302,80.177206,96.475968,232.333333,88,4.2,-35,5,10,165.9999942
2009-04-05,Apr,week15,day5,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,16,231.555556,174.162741,144.544302,113.856976,188.666667,88,4.2,-35,2,10,197.0000019
2009-04-06,Apr,week15,day6,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,17,81,70.823563,183.886075,134.642732,83,88,4.2,-35,0,9,58.00003139
2009-04-07,Apr,week15,day7,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,21,86.5,75.908113,89.471519,115.482049,99.333333,88,4.2,-35,0,9,77.99995113
2009-04-08,Apr,week15,day8,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,24,88,81.154102,80.86788,106.111537,141.333333,88,4.2,-35,0,9,83.00006314
2009-04-09,Apr,week15,day9,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,25,85.25,58.632403,82.46697,100.333653,76.666667,88,4.2,-35,0,9,64.00000731
2009-04-10,Apr,week15,day10,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,24,102,62.872712,68.616742,91.250239,99.333333,88,4.2,-35,0,9,83.00006314
2009-04-11,Apr,week15,day11,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,25,226.625,189.873832,79.404186,89.18768,188.666667,88,4.2,-35,2,9,169.9999781
2009-04-12,Apr,week16,day12,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,21,220.444444,156.392459,147.351046,109.39076,209.333333,88,4.2,-35,5,9,169.9999781
2009-04-13,Apr,week16,day13,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,21,75.75,53.451422,164.337762,124.54307,85,88,4.2,-35,0,8,43.9999555
2009-04-14,Apr,week16,day14,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,21,87.25,91.692379,74.08444,104.407302,91.666667,88,4.2,-35,0,8,81.99993507
2009-04-15,Apr,week16,day15,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,14,129.25,148.259802,80.02111,98.805477,92.333333,88,4.2,-35,0,8,78.99994711
2009-04-16,Apr,week16,day16,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,15,79,72.461313,79.255278,93.854108,82.666667,88,4.2,-35,0,8,72.99997119
2009-04-17,Apr,week16,day17,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,18,98.25,77.733131,74.563819,88.640581,99.666667,88,4.2,-35,1,8,83.00006314
2009-04-18,Apr,week16,day18,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,21,221.125,197.618519,80.890955,87.230435,209.333333,88,4.2,-35,5,8,174.9999581
2009-04-19,Apr,week17,day19,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,26,217.222222,168.788705,151.472739,109.172827,153.666667,88,4.2,-35,1,8,177.999946
2009-04-20,Apr,week17,day20,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,17,72.75,49.904191,171.368185,126.37962,77.666667,88,4.2,-35,0,8,58.00003139
2009-04-21,Apr,week17,day21,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,11,86,79.519243,86.342046,109.284715,101.333333,88,4.2,-35,0,8,55.00004343
2009-04-22,Apr,week17,day22,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,13,125.75,47.224646,62.835512,95.713536,96,88,4.2,-35,0,8,80.99993909
2009-04-23,Apr,week17,day23,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,18,75,57.860754,76.458878,92.035152,89,88,4.2,-35,0,8,65.99999929
2009-04-24,Apr,week17,day24,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,17,89.5,95.584669,68.614719,85.526364,111,88,4.2,-35,0,8,108.9999588
2009-04-25,Apr,week17,day25,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,12,211.375,178.238337,98.90368,91.394773,153.666667,88,4.2,-35,1,8,182.0000621
2009-04-26,Apr,week18,day26,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,12,216.444444,197.894751,161.22592,114.04608,224,88,4.2,-35,6,8,183.0000581
2009-04-27,Apr,week18,day27,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,17,74.5,55.483307,177.55648,131.28456,84,88,4.2,-35,0,8,64.00000731
2009-04-28,Apr,week18,day28,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,20,86.25,76.559473,92.38912,114.46342,86.666667,88,4.2,-35,0,8,67.99999126
2009-04-29,Apr,week18,day29,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,23,132.5,62.428306,74.09728,102.847565,87.666667,88,4.2,-35,0,8,90.00003505
2009-04-30,Apr,week18,day30,Thu,乞老,乞老,辟肺磊狼朝,FALSE,FALSE,TRUE,0,FALSE,FALSE,21,77,90.258882,86.02432,99.635674,114.666667,88,4.2,-35,0,8,98.00000294
2009-05-01,May,week18,day1,Fri,辟肺磊狼朝,乞老,籍啊藕脚老,TRUE,FALSE,TRUE,1,FALSE,FALSE,22,209.666667,121.603701,95.00608,99.226755,160,93,3.9,-39.5,2,8,132.9999946
2009-05-02,May,week18,day2,Sat,籍啊藕脚老,辟肺磊狼朝,乞老,TRUE,TRUE,TRUE,2,TRUE,FALSE,18,209.666667,120.289067,123.50152,107.670067,277.333333,93,3.9,-39.5,5,8,154.0000424
2009-05-03,May,week19,day3,Sun,乞老,籍啊藕脚老,乞老,TRUE,TRUE,FALSE,3,FALSE,FALSE,23,207.9,172.651094,146.37538,119.25255,256.333333,93,3.9,-39.5,0,8,172.9999661
2009-05-04,May,week19,day4,Mon,乞老,乞老,绢赴捞朝,FALSE,TRUE,TRUE,0,FALSE,TRUE,22,72.25,70.933816,166.343845,132.689412,98.333333,93,3.9,-39.5,0,8,103.9999789
2009-05-05,May,week19,day5,Tue,绢赴捞朝,乞老,乞老,TRUE,FALSE,FALSE,1,FALSE,TRUE,26,229.333333,355.751242,119.585961,125.517059,408,93,3.9,-39.5,0,8,340.9999523
2009-05-06,May,week19,day6,Wed,乞老,绢赴捞朝,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,29,132.5,49.434658,285.64649,179.387795,102,93,3.9,-39.5,0,8,44.99995148
2009-05-07,May,week19,day7,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,28,79.333333,81.673062,105.161623,145.790846,114,93,3.9,-39.5,0,8,53.00005146
2009-05-08,May,week19,day8,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,27,103.25,91.100788,66.040406,122.593134,118.666667,93,3.9,-39.5,0,8,75.99995915
2009-05-09,May,week19,day9,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,27,232.6,340.766434,73.510101,110.944851,256.333333,93,3.9,-39.5,3,8,140.9999625
2009-05-10,May,week20,day10,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,26,230.909091,167.021353,124.127525,118.458638,230.666667,93,3.9,-39.5,4,8,193.0000179
2009-05-11,May,week20,day11,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,20,75.666667,70.271183,175.781881,137.093979,105,93,3.9,-39.5,0,9,57.00003541
2009-05-12,May,week20,day12,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,24,85.75,64.818688,86.69547,117.070484,118.666667,93,3.9,-39.5,0,9,78.99994711
2009-05-13,May,week20,day13,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,22,92.25,80.116852,80.923868,107.552863,92.666667,93,3.9,-39.5,0,9,66.99999527
2009-05-14,May,week20,day14,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,25,96,93.835365,70.480967,97.414647,98.333333,93,3.9,-39.5,0,9,67.99999126
2009-05-15,May,week20,day15,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,TRUE,22,105,85.400458,68.620242,90.060985,110.333333,93,3.9,-39.5,0,9,91.00003103
2009-05-16,May,week20,day16,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,16,243.636364,206.138939,85.40506,90.295739,230.666667,93,3.9,-39.5,3,9,173.9999621
2009-05-17,May,week21,day17,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,TRUE,17,240.666667,153.404284,151.851265,111.221804,250,93,3.9,-39.5,4,9,212.9999377
2009-05-18,May,week21,day18,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,23,82.5,68.902554,197.712816,136.666353,100.333333,93,3.9,-39.5,0,9,54.00004745
2009-05-19,May,week21,day19,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,25,87,72.162791,89.928204,115.999765,105,93,3.9,-39.5,0,9,81.99993507
2009-05-20,May,week21,day20,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,27,93.5,65.65416,83.982051,107.499824,108.333333,93,3.9,-39.5,0,9,52.00005547
2009-05-21,May,week21,day21,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,19,114,77.81518,59.995513,93.624868,89.666667,93,3.9,-39.5,0,9,65.99999929
2009-05-22,May,week21,day22,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,23,109,95.914561,64.498878,86.718651,111,93,3.9,-39.5,0,9,97.00000696
2009-05-23,May,week21,day23,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,20,254.090909,202.686488,88.87472,89.288988,250,93,3.9,-39.5,2,9,175.9999541
2009-05-24,May,week22,day24,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,25,251.5,183.391812,154.21868,110.966741,242.333333,93,3.9,-39.5,5,9,205.9999658
2009-05-25,May,week22,day25,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,30,82.5,74.588967,193.05467,134.725056,83.666667,93,3.9,-39.5,0,8,59.00002738
2009-05-26,May,week22,day26,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,29,90,88.253747,92.513667,115.793792,99.666667,93,3.9,-39.5,0,8,75.99995915
2009-05-27,May,week22,day27,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,30,93.75,64.582614,80.128417,105.845344,166,93,3.9,-39.5,0,8,66.99999527
2009-05-28,May,week22,day28,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,31,105.333333,49.110212,70.282104,96.134008,87.333333,93,3.9,-39.5,0,8,70.99997922
2009-05-29,May,week22,day29,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,28,104.75,86.200724,70.820526,89.850506,102.666667,93,3.9,-39.5,0,8,98.00000294
2009-05-30,May,week22,day30,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,25,253.272727,208.817989,91.205132,91.887879,242.333333,93,3.9,-39.5,1,8,189.000034
2009-05-31,May,week23,day31,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,25,251.666667,183.887259,164.551283,116.16591,211.666667,93,3.9,-39.5,0,8,198.9999938
2009-06-01,Jun,week23,day1,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,28,90.5,70.434874,190.387821,136.874432,94,93,3.5,-32.1,0,9,58.00003139
2009-06-02,Jun,week23,day2,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,26,86.25,70.482984,91.096955,117.155824,91,93,3.5,-32.1,0,9,72.99997119
2009-06-03,Jun,week23,day3,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,22,94.75,63.861516,77.524239,106.116868,94.333333,93,3.5,-32.1,0,9,73.99996718
2009-06-04,Jun,week23,day4,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,26,101.5,54.818983,74.88106,98.087651,94,93,3.5,-32.1,0,9,76.99995514
2009-06-05,Jun,week23,day5,Fri,乞老,乞老,泅面老,FALSE,FALSE,TRUE,0,FALSE,FALSE,28,106.5,97.40823,76.470265,92.815738,77.333333,93,3.5,-32.1,0,9,106.9999668
2009-06-06,Jun,week23,day6,Sat,泅面老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,28,244.3,159.815825,99.367566,96.361804,261.333333,93,3.5,-32.1,0,9,189.000034
2009-06-07,Jun,week24,day7,Sun,乞老,泅面老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,22,237.363636,135.880503,166.591892,119.521353,213,93,3.5,-32.1,0,9,204.9999698
2009-06-08,Jun,week24,day8,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,26,85.666667,43.690598,195.397973,140.891015,77.666667,93,3.5,-32.1,0,9,50.0000635
2009-06-09,Jun,week24,day9,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,22,89.5,78.992849,86.349493,118.168261,99.333333,93,3.5,-32.1,0,9,85.00005511
2009-06-10,Jun,week24,day10,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,22,97.5,69.913188,85.337373,109.876196,93.666667,93,3.5,-32.1,0,9,93.00002301
2009-06-11,Jun,week24,day11,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,26,99.75,75.873469,91.084343,105.657147,91.666667,93,3.5,-32.1,0,9,68.99998725
2009-06-12,Jun,week24,day12,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,24,109.666667,97.770513,74.521086,96.49286,94,93,3.5,-32.1,0,9,87.00004709
2009-06-13,Jun,week24,day13,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,25,237.333333,207.882995,83.880271,94.119645,213,93,3.5,-32.1,0,9,183.0000581
2009-06-14,Jun,week25,day14,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,24,233.5,162.071387,158.220068,116.339734,235.666667,93,3.5,-32.1,0,9,215.0000617
2009-06-15,Jun,week25,day15,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,26,84.25,53.690478,200.805017,141.0048,78,93,3.5,-32.1,0,9,80.99993909
2009-06-16,Jun,week25,day16,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,27,89,70.687165,110.951254,126.0036,92.666667,93,3.5,-32.1,0,9,67.99999126
2009-06-17,Jun,week25,day17,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,23,96.5,64.159984,78.737814,111.5027,94,93,3.5,-32.1,0,9,77.99995113
2009-06-18,Jun,week25,day18,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,32,95.75,88.238389,78.184453,103.127025,97.333333,93,3.5,-32.1,0,9,61.00001935
2009-06-19,Jun,week25,day19,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,29,101.666667,83.301268,65.296113,92.595269,105.333333,93,3.5,-32.1,0,9,78.99994711
2009-06-20,Jun,week25,day20,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,25,228.888889,193.63635,75.574028,89.196452,235.666667,93,3.5,-32.1,4,9,182.0000621
2009-06-21,Jun,week26,day21,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,30,226.8,176.601562,155.393507,112.397339,216.666667,93,3.5,-32.1,3,9,243.9999453
2009-06-22,Jun,week26,day22,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,27,81.25,54.085129,221.848377,145.298004,91.666667,93,3.5,-32.1,0,9,56.00003942
2009-06-23,Jun,week26,day23,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,28,86.75,76.82198,97.462094,122.973503,98,93,3.5,-32.1,0,9,66.99999527
2009-06-24,Jun,week26,day24,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,30,95,76.712941,74.615524,108.980127,93.666667,93,3.5,-32.1,0,9,73.99996718
2009-06-25,Jun,week26,day25,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,30,101,62.12948,74.153881,100.235096,102,93,3.5,-32.1,0,9,68.99998725
2009-06-26,Jun,week26,day26,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,29,95,77.4066,70.28847,92.426322,109,93,3.5,-32.1,0,9,75.99995915
2009-06-27,Jun,week26,day27,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,32,220.333333,206.885616,74.572118,88.319741,216.666667,93,3.5,-32.1,3,9,162.0000103
2009-06-28,Jun,week27,day28,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,30,216.9,178.150108,140.143029,106.739806,244.666667,93,3.5,-32.1,4,9,219.0000457
2009-06-29,Jun,week27,day29,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,31,79.25,70.729734,199.285757,134.804854,95.666667,93,3.5,-32.1,0,8,77.99995113
2009-06-30,Jun,week27,day30,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,27,90.5,78.827502,108.321439,120.603641,95.666667,93,3.5,-32.1,0,8,61.00001935
2009-07-01,Jul,week27,day1,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,27,94.5,79.334113,72.83036,105.702731,90.666667,92,3.2,-35.6,0,8,87.00004709
2009-07-02,Jul,week27,day2,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,22,102.75,73.345676,83.45759,101.027048,110.666667,92,3.2,-35.6,0,8,88.00004307
2009-07-03,Jul,week27,day3,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,27,92,110.242594,86.864397,97.770286,104.666667,92,3.2,-35.6,0,8,93.00002301
2009-07-04,Jul,week27,day4,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,27,215.333333,248.245293,91.466099,96.577714,244.666667,92,3.2,-35.6,7,8,182.0000621
2009-07-05,Jul,week28,day5,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,30,216.9,219.060352,159.366525,117.933286,244.666667,92,3.2,-35.6,0,8,172.9999661
2009-07-06,Jul,week28,day6,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,29,80.25,78.566164,169.591631,131.699964,97.666667,92,3.2,-35.6,0,8,68.99998725
2009-07-07,Jul,week28,day7,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,28,88.75,74.583567,94.147908,116.024973,108,92,3.2,-35.6,0,8,95.00001498
2009-07-08,Jul,week28,day8,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,30,91.5,75.665498,94.786977,110.76873,114.666667,92,3.2,-35.6,0,8,68.99998725
2009-07-09,Jul,week28,day9,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,26,99.75,69.363226,75.446744,100.326548,103.666667,92,3.2,-35.6,0,8,105.9999708
2009-07-10,Jul,week28,day10,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,30,91.5,82.048351,98.361686,101.744911,111.333333,92,3.2,-35.6,0,8,88.00004307
2009-07-11,Jul,week28,day11,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,29,225.375,240.373988,90.590422,98.308683,244.666667,92,3.2,-35.6,2,8,189.000034
2009-07-12,Jul,week29,day12,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,TRUE,24,225.222222,197.745602,164.397605,120.981512,217.333333,92,3.2,-35.6,5,8,226.0000176
2009-07-13,Jul,week29,day13,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,28,86.5,90.958482,210.599401,147.236134,96.666667,92,3.2,-35.6,0,9,90.00003505
2009-07-14,Jul,week29,day14,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,26,93.75,88.554841,120.14985,132.927101,110,92,3.2,-35.6,0,9,79.9999431
2009-07-15,Jul,week29,day15,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,26,97,93.683258,90.037463,119.695326,91,92,3.2,-35.6,0,9,72.99997119
2009-07-16,Jul,week29,day16,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,32,102.5,96.525648,77.259366,108.021494,110.666667,92,3.2,-35.6,0,9,71.99997521
2009-07-17,Jul,week29,day17,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,TRUE,27,98.5,97.780616,73.314841,99.016121,118.333333,92,3.2,-35.6,0,9,77.99995113
2009-07-18,Jul,week29,day18,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,27,234.625,252.154891,76.82871,93.76209,217.333333,92,3.2,-35.6,6,9,184.000054
2009-07-19,Jul,week30,day19,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,TRUE,30,233.222222,196.477963,157.207178,116.321568,210.666667,92,3.2,-35.6,1,9,199.9999898
2009-07-20,Jul,week30,day20,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,TRUE,29,90,77.377267,189.301794,137.241176,96,92,3.2,-35.6,0,9,84.00005913
2009-07-21,Jul,week30,day21,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,29,93.75,75.250346,110.325449,123.930882,122.333333,92,3.2,-35.6,0,9,84.00005913
2009-07-22,Jul,week30,day22,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,30,93.5,75.824334,90.581362,113.948161,105.333333,92,3.2,-35.6,0,9,88.00004307
2009-07-23,Jul,week30,day23,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,30,101.75,86.575557,88.645341,107.461121,105.333333,92,3.2,-35.6,0,9,88.00004307
2009-07-24,Jul,week30,day24,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,30,96.5,66.554309,88.161335,102.595841,116.333333,92,3.2,-35.6,0,9,75.99995915
2009-07-25,Jul,week30,day25,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,26,239.5,205.088239,79.040334,95.946881,210.666667,92,3.2,-35.6,4,9,172.9999661
2009-07-26,Jul,week31,day26,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,29,231.333333,124.472199,149.510083,115.210161,222.333333,92,3.2,-35.6,2,9,203.9999738
2009-07-27,Jul,week31,day27,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,28,88.25,68.664022,190.377521,137.40762,121.666667,92,3.2,-35.6,0,8,70.99997922
2009-07-28,Jul,week31,day28,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,26,97.25,89.699634,100.84438,120.805715,138.666667,92,3.2,-35.6,0,8,91.00003103
2009-07-29,Jul,week31,day29,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,30,93.75,93.883156,93.461095,113.354286,121.333333,92,3.2,-35.6,0,8,94.00001899
2009-07-30,Jul,week31,day30,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,31,101,80.535592,93.865274,108.515715,128,92,3.2,-35.6,0,8,83.00006314
2009-07-31,Jul,week31,day31,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,30,95.5,92.315631,85.716318,102.136786,135,92,3.2,-35.6,0,8,98.99999893
2009-08-01,Aug,week31,day1,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,29,233.375,173.541816,95.67908,101.35259,222.333333,95,3.1,-32.2,5,8,160.0000183
2009-08-02,Aug,week32,day2,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,30,228.111111,139.717325,143.91977,116.014442,213.666667,95,3.1,-32.2,2,8,152.0000504
2009-08-03,Aug,week32,day3,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,28,92.5,96.041576,149.979943,125.010832,113.666667,95,3.1,-32.2,0,9,118.0000548
2009-08-04,Aug,week32,day4,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,31,103.75,92.644368,125.994986,123.258124,136.333333,95,3.1,-32.2,0,9,110.9999508
2009-08-05,Aug,week32,day5,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,32,97.25,83.607061,114.748746,120.193593,123,95,3.1,-32.2,0,9,91.00003103
2009-08-06,Aug,week32,day6,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,31,104.5,95.563426,96.937187,112.895195,118,95,3.1,-32.2,0,9,101.9999869
2009-08-07,Aug,week32,day7,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,29,101.75,98.70357,100.734297,110.171396,129.333333,95,3.1,-32.2,0,9,94.00001899
2009-08-08,Aug,week32,day8,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,29,222.25,199.98083,95.683574,106.128547,213.666667,95,3.1,-32.2,0,9,162.0000103
2009-08-09,Aug,week33,day9,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,34,213.777778,128.983741,145.420894,120.09641,212,95,3.1,-32.2,0,9,185.00005
2009-08-10,Aug,week33,day10,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,32,95,109.178496,175.105223,136.322308,126,95,3.1,-32.2,0,9,74.99996317
2009-08-11,Aug,week33,day11,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,27,106.75,108.612863,100.026306,120.991731,110,95,3.1,-32.2,0,9,91.00003103
